order_id,customer_id,order_date,total,status
1143,306,2025-01-24 11:41:37,165.54,shipped
1144,38,2025-06-27 16:12:22,175.3,shipped
1145,458,2024-04-14 09:22:35,31.67,completed
1146,386,2024-10-14 02:44:20,176.88,returned
1147,11,2024-10-06 04:29:01,63.76,completed
1148,196,2025-01-14 00:43:26,275.88,completed
1149,337,2024-04-20 08:04:17,28.08,completed
1150,468,2024-06-30 17:11:35,94.54,completed
1151,85,2025-01-18 11:28:13,155.84,completed
1152,31,2024-03-03 14:05:14,165.17,completed
1153,414,2024-09-03 17:50:19,116.02,completed
1154,174,2025-01-03 04:53:00,107.29,completed
1155,108,2025-05-31 19:20:32,201.21,completed
1156,21,2025-01-28 23:15:30,88.4,completed
1157,82,2025-01-26 17:49:33,169.0,completed
1158,216,2025-03-12 04:38:24,103.62,shipped
1159,324,2024-09-24 23:24:51,205.95,completed
1160,420,2024-03-17 22:33:32,63.43,shipped
1161,112,2024-09-11 21:27:14,72.54,completed
1162,131,2025-02-28 14:56:34,19.49,completed
1163,89,2024-11-05 19:22:48,110.36,completed
1164,454,2025-07-16 20:42:02,36.6,shipped
1165,434,2023-11-27 04:27:37,147.42,completed
1166,355,2024-12-29 06:40:19,4.8,completed
1167,437,2024-05-15 00:27:06,278.25,completed
1168,256,2025-01-07 14:00:59,60.37,completed
1169,429,2024-10-16 20:57:46,35.08,shipped
1170,120,2025-01-21 15:19:17,373.91,completed
1171,263,2025-01-19 14:40:52,55.05,completed
1172,418,2024-12-23 03:07:01,19.03,completed
1173,475,2025-10-12 11:20:30,84.2,completed
1174,34,2025-03-22 15:20:50,280.28,shipped
1175,223,2025-01-27 15:16:56,114.44,completed
1176,491,2024-02-15 02:24:23,20.33,shipped
1177,58,2024-11-16 04:31:24,70.83,completed
1178,90,2024-12-30 04:44:45,5.27,returned
1179,216,2025-04-28 00:40:42,153.14,completed
1180,277,2025-04-11 03:51:22,133.41,shipped
1181,277,2025-03-26 22:59:12,91.71,shipped
1182,372,2024-11-26 03:26:34,43.89,completed
1183,29,2025-07-14 06:46:02,109.0,completed
1184,379,2025-03-06 09:29:06,289.64,shipped
1185,235,2024-01-10 15:08:28,299.13,cancelled
1186,301,2024-08-23 23:54:42,203.12,returned
1187,435,2023-12-08 23:57:45,63.32,cancelled
1188,454,2024-08-29 08:44:57,98.71,returned
1189,33,2025-07-30 19:06:35,183.45,completed
1190,158,2025-02-16 12:40:19,56.23,shipped
1191,5,2024-10-13 05:26:49,195.22,returned
1192,361,2024-04-03 11:42:11,46.41,completed
1193,150,2024-08-23 04:05:44,60.59,shipped
1194,145,2024-11-01 11:22:45,241.25,completed
1195,155,2025-08-31 16:11:31,332.99,completed
1196,148,2024-01-14 10:13:57,4.81,completed
1197,460,2025-01-30 10:20:05,38.29,completed
1198,239,2024-11-02 04:50:05,223.17,completed
1199,441,2025-10-11 18:18:18,84.51,completed
1200,49,2024-09-03 01:41:37,92.24,completed
1201,121,2023-12-03 08:36:11,211.59,completed
1202,229,2025-05-06 15:19:21,12.2,completed
1203,274,2025-02-19 02:55:42,62.21,shipped
1204,498,2024-05-17 02:10:53,127.99,shipped
1205,112,2024-02-21 11:05:47,399.3,completed
1206,96,2023-12-02 12:09:34,192.87,completed
1207,141,2024-01-21 18:13:39,286.34,completed
1208,271,2024-02-26 06:36:50,95.29,completed
1209,296,2024-10-15 10:44:08,97.79,shipped
1210,316,2025-09-29 15:15:50,71.86,completed
1211,338,2025-05-13 02:34:53,97.32,shipped
1212,298,2025-06-30 14:53:20,12.21,shipped
1213,142,2024-08-19 15:56:10,208.15,completed
1214,365,2024-11-02 06:21:10,164.99,completed
1215,383,2025-09-04 20:25:47,61.44,completed
1216,93,2025-03-19 08:41:36,233.31,cancelled
1217,292,2024-12-24 15:14:12,52.66,completed
1218,56,2025-02-05 14:46:01,356.74,shipped
1219,486,2025-01-22 10:39:59,270.16,completed
1220,409,2025-08-21 16:32:23,203.86,shipped
1221,38,2025-09-23 00:51:16,36.38,shipped
1222,99,2024-04-08 06:34:08,115.39,completed
1223,41,2024-09-05 11:13:06,519.81,completed
1224,353,2023-11-26 14:46:33,179.42,completed
1225,170,2024-07-07 08:06:09,126.97,shipped
1226,445,2024-01-15 07:12:10,136.64,completed
1227,391,2025-01-17 23:04:21,16.58,completed
1228,243,2025-09-09 03:09:07,11.38,cancelled
1229,308,2023-11-19 17:50:02,244.6,completed
1230,297,2025-06-28 07:55:57,377.51,cancelled
1231,26,2025-10-12 04:11:17,239.89,completed
1232,429,2025-02-01 05:01:22,141.82,completed
1233,33,2024-08-27 11:02:27,52.66,completed
1234,291,2025-11-10 01:41:00,202.36,completed
1235,117,2024-03-02 07:46:01,189.17,completed
1236,330,2024-01-10 18:43:00,59.52,completed
1237,369,2025-07-16 03:03:20,34.87,shipped
1238,241,2024-11-07 06:16:48,96.34,completed
1239,95,2024-08-21 18:16:19,46.2,completed
1240,115,2024-08-01 21:11:35,233.48,shipped
1241,239,2024-12-15 17:14:11,163.98,completed
1242,11,2024-07-16 08:52:52,138.01,completed
1243,309,2024-02-14 16:26:18,98.91,shipped
1244,196,2024-11-06 22:32:46,455.09,completed
1245,56,2024-11-27 04:50:52,330.45,completed
1246,200,2024-11-04 02:27:32,100.72,completed
1247,169,2024-06-28 01:33:21,205.03,completed
1248,56,2025-05-16 14:55:04,239.4,completed
1249,80,2024-01-24 06:34:01,174.49,completed
1250,39,2025-04-19 08:33:59,131.21,completed
1251,486,2025-06-18 03:44:44,27.16,shipped
1252,436,2024-03-01 08:49:46,387.77,completed
1253,278,2024-11-28 11:02:39,217.88,completed
1254,409,2024-07-02 17:36:01,58.3,cancelled
1255,364,2024-09-09 07:36:27,190.91,completed
1256,446,2025-02-24 21:16:36,265.34,completed
1257,170,2024-04-06 19:16:01,127.38,completed
1258,479,2025-07-16 04:47:39,16.72,completed
1259,395,2024-01-12 04:03:33,154.84,completed
1260,328,2024-01-29 05:07:10,113.44,completed
1261,426,2025-01-09 00:58:12,8.49,completed
1262,225,2025-04-20 22:02:12,59.78,completed
1263,276,2025-07-26 10:25:05,61.42,completed
1264,386,2025-08-24 14:25:12,123.01,completed
1265,358,2025-03-30 04:12:18,11.48,completed
1266,275,2025-01-16 12:12:34,115.85,completed
1267,122,2024-03-06 13:25:21,196.87,cancelled
1268,349,2024-06-19 22:38:01,36.32,completed
1269,402,2024-01-25 14:03:56,135.08,completed
1270,360,2025-03-01 21:06:45,111.13,completed
1271,427,2025-05-21 19:53:05,59.52,completed
1272,121,2025-02-17 04:40:47,74.01,completed
1273,134,2024-09-23 01:51:52,45.3,completed
1274,411,2025-11-14 07:06:43,114.01,completed
1275,457,2024-03-01 05:07:14,103.83,shipped
1276,225,2024-10-18 15:42:55,103.68,returned
1277,485,2024-06-09 00:32:27,103.0,completed
1278,133,2024-03-31 16:53:38,472.4,completed
1279,299,2024-03-20 14:11:07,140.24,completed
1280,153,2024-03-03 15:42:03,305.4,cancelled
1281,445,2025-02-25 16:34:38,138.6,shipped
1282,11,2024-11-20 02:39:11,90.37,shipped
1283,361,2024-07-31 20:05:01,211.52,completed
1284,319,2024-12-17 01:29:10,38.21,completed
1285,115,2025-02-13 15:11:43,52.9,cancelled
1286,165,2024-01-12 00:42:03,151.98,shipped
1287,134,2024-10-29 04:03:24,14.27,shipped
1288,411,2023-12-26 16:14:02,70.94,completed
1289,317,2025-08-06 06:03:25,154.32,completed
1290,34,2025-05-17 10:48:02,86.09,cancelled
1291,440,2025-09-29 23:52:29,51.93,shipped
1292,324,2025-10-24 16:08:19,45.76,completed
1293,363,2025-10-01 17:35:43,32.4,completed
1294,34,2024-06-07 12:25:35,19.79,completed
1295,233,2025-05-28 05:24:53,121.16,completed
1296,248,2025-06-05 07:22:54,123.99,completed
1297,318,2024-08-25 19:50:56,9.6,completed
1298,125,2024-06-09 02:57:45,122.17,shipped
1299,208,2025-10-26 20:59:05,63.22,completed
1300,482,2024-02-25 15:30:05,166.16,completed
1301,171,2024-02-04 22:37:28,105.32,completed
1302,464,2025-08-15 16:27:04,342.91,completed
1303,434,2025-01-18 03:50:47,198.17,completed
1304,451,2024-08-10 10:11:34,50.35,cancelled
1305,412,2025-04-27 03:55:54,32.66,completed
1306,3,2024-06-30 06:53:29,125.57,completed
1307,207,2024-08-30 19:17:07,54.86,completed
1308,160,2024-11-26 18:34:13,84.71,completed
1309,391,2025-08-23 13:18:56,76.63,completed
1310,403,2025-08-24 18:34:14,158.12,completed
1311,253,2023-12-20 10:40:19,17.82,shipped
1312,10,2024-07-19 22:44:27,33.68,shipped
1313,7,2024-10-18 04:04:05,63.78,completed
1314,319,2025-07-12 15:51:47,65.42,shipped
1315,465,2024-12-12 01:38:17,135.73,completed
1316,285,2024-02-21 09:30:32,289.3,completed
1317,236,2023-11-17 10:41:19,117.6,completed
1318,45,2025-09-01 11:22:18,286.22,completed
1319,32,2025-02-06 03:10:31,72.7,completed
1320,367,2024-03-04 03:18:30,118.25,shipped
1321,111,2024-02-21 07:49:18,271.34,shipped
1322,39,2025-09-01 04:42:10,33.21,completed
1323,374,2025-09-20 16:13:01,33.18,completed
1324,89,2024-08-26 09:24:39,273.18,completed
1325,339,2024-12-05 04:36:45,58.66,completed
1326,240,2025-08-21 06:36:50,140.15,returned
1327,245,2023-11-15 06:01:18,160.7,completed
1328,238,2025-05-19 21:57:44,49.97,completed
1329,93,2025-02-03 10:45:54,81.49,completed
1330,374,2023-11-29 05:35:01,77.04,shipped
1331,421,2025-11-12 20:16:53,361.54,shipped
1332,17,2025-06-07 13:33:16,137.99,completed
1333,265,2023-12-23 20:52:23,151.01,shipped
1334,372,2024-01-03 10:10:37,207.01,completed
1335,426,2025-03-20 04:25:32,231.95,shipped
1336,251,2024-09-20 08:20:58,137.47,completed
1337,245,2024-05-03 17:43:54,217.81,shipped
1338,428,2025-11-02 22:29:21,51.08,completed
1339,57,2025-05-15 02:45:40,3.94,completed
1340,228,2025-10-13 01:42:06,533.15,completed
1341,449,2024-08-06 23:25:10,39.77,cancelled
1342,274,2024-09-28 16:00:15,64.44,completed
1343,32,2024-06-15 21:17:25,267.34,completed
1344,71,2023-12-26 05:55:02,120.7,shipped
1345,143,2024-11-05 23:56:38,280.08,completed
1346,383,2024-03-27 13:10:47,60.52,completed
1347,341,2024-04-27 07:17:05,122.17,completed
1348,302,2025-08-18 18:31:09,144.75,completed
1349,392,2024-02-28 20:20:33,62.36,cancelled
1350,294,2024-06-18 11:29:57,174.49,returned
1351,223,2025-09-03 13:38:16,64.74,shipped
1352,22,2025-09-16 16:38:49,306.13,cancelled
1353,486,2024-11-14 06:22:21,110.18,completed
1354,359,2024-04-01 04:03:47,261.25,completed
1355,429,2024-12-09 23:19:35,63.97,completed
1356,164,2024-03-20 18:35:18,172.59,completed
1357,407,2025-10-29 10:23:58,60.71,completed
1358,365,2025-01-23 03:51:27,50.58,completed
1359,36,2025-03-03 19:14:51,96.02,completed
1360,179,2024-07-27 01:05:01,211.59,completed
1361,160,2025-10-04 11:40:21,9.58,completed
1362,130,2025-05-28 07:31:44,261.83,completed
1363,163,2025-10-02 23:24:31,319.08,completed
1364,396,2025-07-18 21:50:09,33.66,completed
1365,29,2024-06-19 16:26:19,212.98,completed
1366,110,2023-11-19 03:09:14,340.39,shipped
1367,467,2023-12-30 13:44:34,98.52,completed
1368,193,2024-01-23 07:12:38,292.55,returned
1369,166,2024-11-26 06:47:37,128.7,completed
1370,273,2024-12-23 05:34:15,17.02,completed
1371,256,2025-04-04 14:06:34,189.41,cancelled
1372,457,2025-10-23 21:31:01,356.83,completed
1373,189,2025-08-10 15:38:51,27.15,shipped
1374,142,2024-12-20 13:03:45,286.46,completed
1375,112,2024-04-05 03:56:01,196.88,completed
1376,321,2024-03-19 04:36:42,85.22,shipped
1377,450,2025-05-03 05:55:54,55.78,shipped
1378,31,2024-06-05 13:31:13,103.1,completed
1379,231,2025-05-25 04:10:00,98.86,completed
1380,331,2024-10-31 18:24:34,123.19,completed
1381,304,2024-05-19 21:43:03,108.58,completed
1382,74,2024-01-24 04:16:35,259.72,shipped
1383,204,2024-02-29 00:45:57,14.54,completed
1384,142,2024-10-06 04:23:17,270.44,completed
1385,424,2024-01-10 12:09:40,137.67,completed
1386,36,2024-09-12 17:26:01,29.37,shipped
1387,268,2025-11-09 15:10:14,193.6,shipped
1388,413,2025-01-09 09:03:55,128.88,completed
1389,267,2025-11-02 01:08:56,74.21,completed
1390,90,2025-11-07 12:18:48,128.76,shipped
1391,259,2025-07-24 13:48:10,158.94,cancelled
1392,5,2025-07-07 04:00:26,275.41,completed
1393,292,2024-08-31 00:45:04,116.85,completed
1394,112,2023-11-20 01:20:22,78.24,completed
1395,261,2024-11-23 04:08:40,6.84,shipped
1396,492,2024-01-05 09:33:32,74.82,completed
1397,5,2023-12-30 23:11:17,11.78,completed
1398,378,2025-07-17 22:36:13,115.2,completed
1399,348,2024-08-14 04:03:34,395.1,completed
1400,120,2025-01-25 01:52:09,151.75,completed
1401,69,2025-03-27 10:56:56,549.66,completed
1402,303,2025-05-10 08:49:44,202.59,shipped
1403,394,2025-06-22 02:54:28,149.37,completed
1404,151,2023-12-31 00:45:41,50.73,completed
1405,493,2024-01-25 05:57:08,205.77,completed
1406,329,2024-02-13 10:25:40,90.98,completed
1407,416,2025-02-03 07:45:04,211.89,completed
1408,283,2024-08-29 23:46:10,101.66,completed
1409,80,2023-11-16 00:00:27,256.19,completed
1410,22,2025-03-03 07:54:40,72.25,completed
1411,398,2024-04-01 11:03:08,26.73,completed
1412,260,2025-08-31 15:12:51,53.18,shipped
1413,442,2024-11-09 11:09:11,95.6,completed
1414,196,2025-10-03 07:25:12,116.57,completed
1415,406,2025-08-03 05:20:51,33.83,completed
1416,165,2024-02-08 00:39:31,52.66,completed
1417,310,2025-08-10 05:28:45,46.83,completed
1418,3,2025-04-08 11:05:07,68.73,returned
1419,135,2024-01-21 03:16:49,64.68,completed
1420,323,2024-07-16 20:36:10,97.78,completed
1421,344,2024-04-07 14:52:10,61.06,completed
1422,284,2024-10-12 04:16:09,77.04,completed
1423,427,2024-01-17 00:25:43,157.73,completed
1424,426,2025-06-17 19:53:05,435.4,shipped
1425,140,2025-09-28 19:21:46,333.79,completed
1426,272,2023-12-19 02:00:55,576.17,completed
1427,430,2025-06-14 23:35:42,197.26,shipped
1428,339,2024-08-22 22:36:52,69.33,completed
1429,186,2024-05-09 20:10:06,447.76,completed
1430,283,2025-08-10 17:45:40,11.09,completed
1431,406,2025-09-14 21:21:36,146.12,completed
1432,130,2025-07-23 21:05:47,273.93,completed
1433,134,2024-10-22 10:03:35,49.36,returned
1434,495,2023-12-26 13:21:17,188.87,completed
1435,109,2025-08-13 17:59:50,18.03,completed
1436,387,2025-01-30 13:21:29,243.37,returned
1437,361,2024-02-28 23:10:24,38.21,completed
1438,292,2024-04-18 05:52:45,203.72,completed
1439,272,2023-12-19 06:18:47,10.13,completed
1440,212,2023-12-10 16:50:46,86.89,shipped
1441,362,2024-11-08 08:11:25,84.0,completed
1442,104,2024-01-09 06:11:21,113.59,completed
1443,401,2025-08-05 02:04:50,113.89,completed
1444,494,2024-10-14 08:10:19,62.51,completed
1445,423,2025-02-18 07:17:46,102.99,shipped
1446,312,2024-07-16 00:35:44,339.01,completed
1447,403,2025-04-26 18:03:18,109.61,completed
1448,117,2023-11-26 15:01:26,142.33,completed
1449,166,2023-11-18 18:42:09,140.78,completed
1450,491,2024-11-25 00:49:12,23.13,completed
1451,103,2024-06-01 09:00:30,65.84,completed
1452,54,2025-10-18 22:54:04,12.3,completed
1453,488,2025-05-12 10:09:21,14.4,completed
1454,164,2025-08-20 20:46:54,54.69,completed
1455,161,2025-04-05 21:43:41,13.3,shipped
1456,93,2024-01-21 11:40:12,163.24,completed
1457,486,2025-09-26 14:08:05,227.38,cancelled
1458,308,2024-12-10 19:29:01,4.8,shipped
1459,456,2025-02-03 01:04:09,72.33,shipped
1460,278,2025-07-17 02:13:03,126.9,completed
1461,455,2024-07-14 17:48:18,14.6,completed
1462,246,2025-01-24 13:07:14,46.77,shipped
1463,110,2025-05-20 17:54:23,179.64,completed
1464,201,2024-07-26 08:52:27,108.72,completed
1465,4,2025-05-11 05:33:22,119.61,completed
1466,187,2024-06-29 19:27:58,105.12,completed
1467,160,2024-05-09 12:32:10,285.11,shipped
1468,164,2025-08-05 21:57:20,40.57,completed
1469,483,2025-03-30 20:35:06,169.97,returned
1470,3,2024-03-03 14:30:26,416.48,shipped
1471,407,2025-07-26 14:24:34,102.73,completed
1472,233,2025-01-28 23:36:40,123.22,cancelled
1473,497,2024-12-24 13:51:49,143.52,shipped
1474,72,2024-11-12 23:06:07,379.46,shipped
1475,378,2024-10-01 03:34:29,163.54,completed
1476,397,2025-02-17 21:02:12,39.77,completed
1477,338,2025-01-19 13:02:35,82.94,completed
1478,343,2025-02-02 07:57:13,97.75,shipped
1479,101,2024-04-28 21:48:21,246.17,shipped
1480,340,2025-09-17 05:28:05,178.92,cancelled
1481,136,2025-09-11 05:09:39,123.0,completed
1482,464,2024-09-30 07:27:15,157.5,completed
1483,81,2024-08-08 20:57:13,48.92,cancelled
1484,352,2024-02-25 08:19:09,228.75,shipped
1485,98,2025-02-19 11:48:29,250.48,completed
1486,61,2024-06-01 21:24:28,24.28,completed
1487,116,2024-06-18 22:21:22,338.13,completed
1488,29,2024-11-15 23:39:26,37.22,completed
1489,222,2025-07-02 03:59:47,348.1,completed
1490,450,2024-02-12 23:12:49,344.36,returned
1491,382,2024-10-01 07:35:13,41.0,shipped
1492,218,2025-08-25 19:15:09,341.96,cancelled
1493,311,2025-06-06 07:27:03,10.22,cancelled
1494,102,2024-01-22 15:01:05,70.29,returned
1495,112,2025-03-14 04:38:39,157.77,shipped
1496,49,2025-07-23 04:03:59,36.32,completed
1497,181,2025-05-28 04:22:33,217.06,completed
1498,105,2024-12-18 23:02:19,69.84,completed
1499,185,2025-11-03 05:06:05,114.75,completed
1500,248,2024-03-03 21:59:26,89.25,returned
1501,448,2024-11-17 11:24:10,135.12,completed
1502,401,2024-04-20 05:52:51,24.86,completed
1503,435,2025-08-01 06:57:08,48.41,shipped
1504,488,2024-07-13 15:38:14,105.87,completed
1505,203,2025-08-06 01:50:40,169.23,shipped
1506,244,2025-01-06 09:45:35,66.45,completed
1507,168,2024-01-18 09:27:15,37.03,completed
1508,370,2024-04-28 19:32:50,126.01,cancelled
1509,495,2025-10-15 13:43:43,306.94,completed
1510,127,2025-07-05 16:16:41,323.91,completed
1511,206,2025-05-31 14:26:40,215.48,completed
1512,254,2025-07-07 22:58:06,114.63,completed
1513,242,2024-01-09 03:15:50,16.17,completed
1514,119,2023-12-12 19:03:33,97.68,completed
1515,427,2024-06-02 10:56:35,162.93,shipped
1516,494,2024-07-30 07:13:28,120.32,completed
1517,299,2023-12-20 11:16:40,306.3,completed
1518,182,2024-03-13 14:36:17,34.8,completed
1519,75,2024-08-14 10:49:17,213.46,completed
1520,161,2025-07-08 22:01:43,160.75,completed
1521,490,2025-01-24 07:38:21,248.94,shipped
1522,193,2025-04-13 22:31:03,22.67,cancelled
1523,143,2025-03-03 14:32:14,209.96,completed
1524,14,2024-09-23 10:36:10,336.37,completed
1525,334,2024-05-05 11:08:53,208.05,completed
1526,322,2025-04-29 22:48:01,16.6,completed
1527,248,2024-04-05 11:31:59,784.77,completed
1528,70,2024-01-07 13:56:04,254.42,completed
1529,19,2024-11-12 22:06:40,82.03,completed
1530,281,2025-10-08 08:27:49,129.59,completed
1531,18,2024-07-02 17:04:46,40.4,completed
1532,117,2024-04-28 21:45:13,169.89,shipped
1533,495,2025-09-30 00:00:33,286.65,completed
1534,160,2025-07-15 21:35:01,103.06,completed
1535,210,2025-07-21 08:00:16,123.5,completed
1536,74,2025-06-02 22:43:33,15.11,completed
1537,385,2024-08-20 18:42:43,49.34,shipped
1538,143,2024-10-20 07:00:36,141.27,completed
1539,234,2024-06-01 01:41:56,45.28,completed
1540,269,2024-12-26 05:17:20,71.41,completed
1541,115,2025-06-30 13:46:38,80.65,shipped
1542,421,2025-09-29 17:40:36,32.11,completed
1543,199,2025-08-16 02:41:00,105.51,cancelled
1544,468,2024-05-21 03:17:05,395.7,completed
1545,8,2024-08-03 06:23:16,245.92,completed
1546,262,2025-09-22 00:09:39,250.47,shipped
1547,46,2025-10-28 13:02:02,131.01,shipped
1548,246,2024-03-11 18:53:17,99.2,completed
1549,334,2024-10-06 22:52:20,63.58,completed
1550,428,2024-12-30 19:40:44,26.73,completed
1551,117,2024-01-01 04:13:55,233.83,completed
1552,102,2024-09-25 06:24:27,125.53,completed
1553,436,2025-09-14 18:33:21,77.86,completed
1554,61,2024-06-14 06:08:03,48.21,cancelled
1555,372,2025-01-12 00:54:49,240.44,completed
1556,266,2024-10-18 09:44:11,179.03,completed
1557,109,2023-12-15 10:22:02,685.09,cancelled
1558,75,2025-06-16 02:52:52,155.64,shipped
1559,413,2024-10-13 15:00:09,46.39,shipped
1560,363,2024-10-28 00:34:15,384.37,completed
1561,357,2024-04-13 16:45:48,24.19,completed
1562,369,2025-02-14 03:19:59,131.06,completed
1563,126,2025-01-13 19:29:03,372.79,completed
1564,101,2024-05-03 07:53:27,256.93,completed
1565,94,2025-05-25 16:40:33,133.63,completed
1566,474,2024-05-28 10:46:51,444.08,completed
1567,139,2025-10-07 06:15:06,211.67,completed
1568,244,2024-07-04 21:23:00,27.98,returned
1569,467,2025-11-07 07:01:59,336.44,completed
1570,467,2025-01-09 03:25:07,56.92,completed
1571,137,2024-12-10 04:34:02,71.57,completed
1572,305,2024-04-14 20:16:27,14.2,completed
1573,474,2025-01-13 04:44:05,182.04,completed
1574,262,2024-07-08 01:08:31,12.2,completed
1575,176,2024-03-31 14:06:31,45.08,completed
1576,177,2024-07-19 03:20:09,71.27,completed
1577,225,2025-07-28 17:43:56,108.45,returned
1578,105,2024-05-10 04:20:49,119.37,completed
1579,228,2024-09-07 09:32:08,93.65,shipped
1580,42,2025-10-30 16:07:54,118.18,completed
1581,407,2025-07-26 20:50:17,188.69,completed
1582,314,2025-10-20 06:38:39,98.76,completed
1583,95,2025-03-19 00:31:58,140.11,completed
1584,460,2025-09-05 06:29:14,87.35,completed
1585,68,2024-07-03 14:25:50,139.89,completed
1586,215,2024-09-25 11:15:57,375.81,completed
1587,179,2025-10-25 21:48:26,122.64,completed
1588,239,2024-03-01 07:31:29,238.49,completed
1589,360,2025-01-07 18:47:53,278.46,completed
1590,415,2023-12-22 01:05:58,156.27,completed
1591,200,2024-07-29 04:20:49,33.52,shipped
1592,126,2024-07-31 14:57:31,234.15,returned
1593,165,2023-12-26 10:14:20,268.21,completed
1594,18,2024-10-26 05:54:31,45.09,completed
1595,402,2025-08-10 05:54:15,139.58,completed
1596,361,2024-10-25 07:51:50,110.04,shipped
1597,294,2025-11-04 05:38:35,69.9,cancelled
1598,384,2024-06-17 02:57:11,15.37,completed
1599,180,2025-05-15 13:13:20,129.42,completed
1600,74,2023-12-24 03:12:34,181.14,completed
1601,260,2024-09-15 19:45:56,398.19,completed
1602,74,2024-08-20 21:45:04,194.19,completed
1603,445,2024-10-28 22:35:10,41.91,cancelled
1604,219,2025-03-10 16:11:16,16.36,shipped
1605,282,2024-08-01 20:14:42,20.93,completed
1606,335,2024-08-14 22:49:49,157.23,completed
1607,430,2024-01-16 09:20:38,59.63,completed
1608,89,2024-08-24 02:28:43,77.76,completed
1609,396,2024-09-18 14:43:55,38.07,completed
1610,477,2024-03-18 01:21:29,194.96,completed
1611,160,2024-04-23 04:49:07,50.1,completed
1612,175,2025-01-26 17:15:15,298.32,cancelled
1613,317,2024-04-05 04:00:32,166.72,completed
1614,351,2025-06-03 13:54:33,116.36,completed
1615,361,2025-08-16 17:30:49,206.78,completed
1616,380,2023-11-22 18:19:35,366.34,completed
1617,178,2025-02-18 15:05:30,113.63,shipped
1618,144,2023-12-11 14:57:35,174.18,completed
1619,215,2025-01-08 06:54:56,80.49,completed
1620,55,2025-11-11 22:17:32,92.75,completed
1621,263,2024-07-31 02:10:14,33.49,completed
1622,430,2025-10-16 01:13:37,217.77,completed
1623,194,2025-07-01 21:49:11,108.0,shipped
1624,11,2024-07-24 06:59:00,34.8,completed
1625,205,2024-02-06 10:07:26,195.09,completed
1626,394,2023-12-18 05:14:27,40.78,completed
1627,87,2024-12-02 10:14:27,246.36,completed
1628,154,2025-03-17 17:15:15,113.02,completed
1629,450,2025-05-11 18:47:51,284.06,shipped
1630,404,2024-07-12 13:53:15,24.05,completed
1631,100,2025-06-04 16:37:43,99.99,completed
1632,147,2023-12-06 14:34:28,104.77,completed
1633,471,2025-04-15 13:33:47,84.99,completed
1634,265,2025-02-23 07:20:45,97.24,completed
1635,163,2024-02-02 05:01:25,40.54,completed
1636,132,2025-10-06 02:03:22,69.6,completed
1637,140,2024-05-14 14:57:58,151.36,completed
1638,493,2024-01-31 15:59:12,289.53,completed
1639,89,2024-01-18 22:21:28,206.02,shipped
1640,331,2024-01-31 23:12:16,75.74,completed
1641,229,2024-11-08 14:14:06,163.99,completed
1642,130,2025-07-12 04:48:24,30.48,completed
1643,236,2024-12-13 09:33:59,371.46,completed
1644,97,2024-09-11 11:52:18,52.07,completed
1645,347,2024-01-27 19:14:35,234.89,completed
1646,166,2025-02-24 00:50:34,193.04,completed
1647,283,2025-05-01 13:29:39,77.53,cancelled
1648,429,2023-11-30 00:52:25,258.43,returned
1649,476,2024-03-04 18:00:10,592.15,completed
1650,425,2024-07-27 09:12:14,29.47,cancelled
1651,237,2025-08-01 19:24:05,123.29,shipped
1652,46,2024-07-01 06:49:01,219.96,completed
1653,3,2025-05-15 03:22:24,204.8,completed
1654,280,2024-10-25 23:44:27,232.21,completed
1655,325,2025-04-27 21:51:46,147.93,completed
1656,437,2024-09-12 09:35:10,142.97,cancelled
1657,285,2023-12-27 03:12:39,262.69,completed
1658,97,2025-05-01 14:36:15,232.48,completed
1659,319,2025-05-14 00:06:44,6.32,shipped
1660,229,2024-03-31 19:09:28,162.93,completed
1661,170,2024-03-24 20:10:39,74.86,completed
1662,308,2025-03-21 12:37:52,57.79,cancelled
1663,136,2023-12-03 16:25:15,80.08,completed
1664,187,2024-09-25 15:34:00,34.25,completed
1665,35,2025-05-25 04:21:11,291.53,completed
1666,209,2025-03-11 12:50:24,133.72,completed
1667,354,2024-08-29 07:52:42,189.72,completed
1668,79,2025-10-29 07:19:17,82.43,completed
1669,153,2024-05-14 19:22:52,15.69,completed
1670,288,2024-07-16 23:16:51,41.5,completed
1671,165,2025-08-11 05:32:44,151.74,shipped
1672,34,2025-10-29 17:23:06,242.93,completed
1673,111,2025-11-08 05:44:58,196.43,completed
1674,157,2024-06-10 09:41:14,81.41,completed
1675,210,2025-05-10 20:20:33,115.84,completed
1676,387,2024-01-18 19:03:41,54.13,completed
1677,486,2025-04-28 09:14:54,232.14,completed
1678,145,2024-03-31 18:45:50,160.23,completed
1679,428,2023-11-15 17:00:16,34.44,shipped
1680,107,2025-10-08 19:01:56,41.98,completed
1681,203,2024-01-18 10:23:47,147.81,shipped
1682,303,2025-04-16 04:05:05,45.65,completed
1683,439,2024-02-28 05:48:58,597.97,completed
1684,21,2024-04-04 18:06:12,30.82,shipped
1685,224,2024-10-20 04:54:12,204.58,completed
1686,47,2025-10-15 02:55:26,87.26,completed
1687,409,2024-07-15 21:33:19,141.2,shipped
1688,114,2025-07-16 21:06:34,257.07,completed
1689,323,2025-07-23 19:59:58,162.16,completed
1690,474,2025-10-14 07:55:35,56.58,completed
1691,82,2025-01-27 17:50:49,73.69,completed
1692,257,2024-08-18 18:16:10,157.85,shipped
1693,14,2025-09-22 10:42:31,39.58,completed
1694,78,2023-12-31 10:26:23,283.09,completed
